,date,tic,close,high,low,open,volume,day,daily_return,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
0,2017-11-09,NKE,51.41981887817383,56.349998474121094,55.310001373291016,55.5,10958500.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,51.41981887817383,51.41981887817383
0,2017-11-09,NVDA,5.073526859283447,5.158249855041504,5.009250164031982,5.131750106811523,978564000.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,5.073526859283447,5.073526859283447
0,2017-11-09,PG,72.45457458496094,88.16999816894531,87.30000305175781,87.3499984741211,5280000.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,72.45457458496094,72.45457458496094
0,2017-11-09,SHW,120.699951171875,131.61000061035156,128.3000030517578,131.61000061035156,1343700.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,120.699951171875,120.699951171875
0,2017-11-09,TRV,113.86360931396484,135.0800018310547,132.44000244140625,133.1199951171875,1353100.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,113.86360931396484,113.86360931396484
0,2017-11-09,UNH,189.27828979492188,211.75999450683594,209.1300048828125,210.58999633789062,1839700.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,189.27828979492188,189.27828979492188
0,2017-11-09,V,106.47803497314453,112.22000122070312,110.93000030517578,111.80000305175781,4334700.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,106.47803497314453,106.47803497314453
0,2017-11-09,VZ,30.297639846801758,45.43000030517578,44.810001373291016,45.290000915527344,21078700.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,30.297639846801758,30.297639846801758
0,2017-11-09,WMT,26.52362060546875,30.190000534057617,29.78333282470703,29.979999542236328,20713500.0,3,-0.003309824366817371,0.0,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,26.52362060546875,26.52362060546875
1,2017-11-10,AAPL,41.04616928100586,43.845001220703125,43.567501068115234,43.77750015258789,100582000.0,4,-0.003309824366817371,-0.003058164547653064,41.3070895348004,40.921555789906634,0.0,-66.66666666666667,100.0,41.114322662353516,41.114322662353516
1,2017-11-10,AMGN,137.42506408691406,173.47999572753906,171.19000244140625,173.14999389648438,1927400.0,4,-0.009482422231577914,-0.02951661134378014,139.94339872946543,136.22232697854238,0.0,-66.66666666666667,100.0,138.0828628540039,138.0828628540039
1,2017-11-10,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,43598000.0,4,-0.0033476955293720856,-0.004240366128769324,56.62928661707983,56.09471622105494,0.0,66.66666666667095,100.0,56.36200141906738,56.36200141906738
1,2017-11-10,AXP,84.33047485351562,94.1500015258789,93.38999938964844,93.79000091552734,2714400.0,4,-0.0024531282122740583,-0.0046528058174288844,84.72744867746296,84.14088323171673,0.0,-66.66666666666667,100.0,84.43416595458984,84.43416595458984
1,2017-11-10,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,1740600.0,4,-0.0070422299139166755,-0.03955518282376147,251.9630289218706,246.9764242031294,0.0,-66.66666666666858,100.0,249.4697265625,249.4697265625
1,2017-11-10,CAT,115.8949203491211,136.88999938964844,135.07000732421875,135.08999633789062,2016900.0,4,0.00842336659565257,0.02171954130513143,116.7799439719302,114.04182574242527,100.0,66.66666666666667,100.0,115.41088485717773,115.41088485717773
1,2017-11-10,CRM,104.49127197265625,105.37999725341797,102.83000183105469,103.41000366210938,4675700.0,4,0.015830133556576698,0.03653313563420113,105.97991704104406,101.37429285885828,100.0,66.66666666666667,100.0,103.67710494995117,103.67710494995117
1,2017-11-10,CSCO,27.08551788330078,34.09000015258789,33.66999816894531,34.060001373291016,19319400.0,4,-0.0017620249804614074,-0.0010726513006744653,27.17703566962136,27.04180969781028,0.0,-66.66666666666667,100.0,27.10942268371582,27.10942268371582
1,2017-11-10,CVX,85.0615463256836,117.30999755859375,116.0999984741211,116.70999908447266,5156900.0,4,-0.000511703606353997,-0.0009770515637512744,85.14490761576863,85.02173361958293,0.0,66.6666666666782,100.0,85.08332061767578,85.08332061767578
1,2017-11-10,DIS,99.85235595703125,106.23999786376953,104.08000183105469,104.98999786376953,16701500.0,4,0.020451924795998888,0.04489969595886123,101.6819199898178,96.0215483329361,100.0,66.66666666666667,100.0,98.85173416137695,98.85173416137695
1,2017-11-10,GS,203.71316528320312,243.32000732421875,240.0,241.69000244140625,1845600.0,4,-0.002657901371756255,-0.012180279462796761,204.75237738549305,203.2168456369679,0.0,66.66666666666889,100.0,203.98461151123047,203.98461151123047
1,2017-11-10,HD,136.92758178710938,164.5800018310547,162.92999267578125,163.33999633789062,3554900.0,4,0.005144742435248206,0.015724231035278535,137.56830967915892,135.58600245463015,100.0,66.66666666666985,100.0,136.57715606689453,136.57715606689453
1,2017-11-10,HON,119.70897674560547,140.53741455078125,138.40008544921875,138.82179260253906,3034276.0,4,0.0021316820802090852,0.005713047125425419,119.94177087293826,119.22154394639767,100.0,66.66666666666667,100.0,119.58165740966797,119.58165740966797
1,2017-11-10,IBM,102.48623657226562,144.25430297851562,142.58126831054688,144.0248565673828,4505436.0,4,-0.007584881007270949,-0.017573747879438884,103.98561526342894,101.77014492944215,0.0,-66.66666666666424,100.0,102.87788009643555,102.87788009643555
1,2017-11-10,JNJ,113.42552947998047,140.1300048828125,138.61000061035156,140.1300048828125,4240800.0,4,-0.005628961672977217,-0.014405690706709606,114.65461196285825,112.83852921145815,0.0,-66.66666666666667,100.0,113.7465705871582,113.7465705871582
1,2017-11-10,JPM,79.10266876220703,98.33999633789062,97.5,97.80999755859375,9314000.0,4,-0.0012292761344723235,-0.00218432988877737,79.28903411307864,79.0136621149487,0.0,66.66666666666667,100.0,79.15134811401367,79.15134811401367
1,2017-11-10,KO,36.76726150512695,46.63999938964844,46.13999938964844,46.20000076293945,8022900.0,4,0.0067053689221954205,0.0054944600814437194,36.99114869032756,36.29847838486775,100.0,66.66666666666436,100.0,36.644813537597656,36.644813537597656
1,2017-11-10,MCD,138.82232666015625,166.8000030517578,163.52000427246094,166.39999389648438,4226800.0,4,-0.008443076912345804,-0.02652075351812755,141.0850570106494,137.74166418075686,0.0,-66.66666666666575,100.0,139.41336059570312,139.41336059570312
1,2017-11-10,MMM,144.97592163085938,191.0033416748047,189.09698486328125,190.1923065185547,1549777.0,4,-0.004115756894254363,-0.013442504100311226,146.12282577118137,144.4281691018655,0.0,-66.66666666666667,100.0,145.27549743652344,145.27549743652344
1,2017-11-10,MRK,42.17829895019531,53.711830139160156,52.624046325683594,53.711830139160156,17547607.0,4,-0.012987096458013436,-0.012451501993027136,43.24065155075779,41.67092758132229,0.0,-66.66666666666562,100.0,42.45578956604004,42.45578956604004
1,2017-11-10,MSFT,77.1633529663086,84.0999984741211,83.2300033569336,83.79000091552734,19397800.0,4,-0.002616147316045314,-0.004541030296920212,77.55079018856961,76.97831595156711,0.0,-66.66666666659964,100.0,77.26455307006836,77.26455307006836
1,2017-11-10,NKE,51.3831672668457,56.4900016784668,55.619998931884766,55.880001068115234,7535700.0,4,-0.0007127915291760267,-0.0008223117926178247,51.453326278332824,51.34965986668671,0.0,66.66666666666667,100.0,51.401493072509766,51.401493072509766
1,2017-11-10,NVDA,5.3408918380737305,5.466750144958496,5.290750026702881,5.327000141143799,1253256000.0,4,0.052698051317312755,0.0059985732420893,5.5853205277874025,4.829098169569775,100.0,66.66666666666687,100.0,5.207209348678589,5.207209348678589
1,2017-11-10,PG,72.76821899414062,88.38999938964844,87.77999877929688,87.98999786376953,7227300.0,4,0.004328842050020043,0.007036893795699939,73.0549569667752,72.16783661232637,100.0,66.66666666666947,100.0,72.61139678955078,72.61139678955078
1,2017-11-10,SHW,121.45777130126953,130.05999755859375,128.83999633789062,128.83999633789062,750300.0,4,0.006278545451235518,0.017002374697966616,122.15058074140134,120.00714173174319,100.0,-66.66666666666667,100.0,121.07886123657227,121.07886123657227
1,2017-11-10,TRV,114.7184066772461,135.66000366210938,133.35000610351562,134.00999450683594,2107100.0,4,0.00750720417551709,0.01917814597105405,115.49987401983857,113.08214197137237,100.0,66.66666666666667,100.0,114.29100799560547,114.29100799560547
1,2017-11-10,UNH,188.83987426757812,211.80999755859375,210.1999969482422,211.4600067138672,1384700.0,4,-0.0023162483548364587,-0.00983624580581477,189.67909521597448,188.43906884652552,0.0,66.66666666667501,100.0,189.05908203125,189.05908203125
1,2017-11-10,V,106.2311782836914,111.9800033569336,111.27999877929688,111.70999908447266,4198900.0,4,-0.0023183813404838993,-0.0055384513659362256,106.7037147066051,106.00549855023084,0.0,-66.66666666666667,100.0,106.35460662841797,106.35460662841797
1,2017-11-10,VZ,30.169923782348633,45.11000061035156,44.75,45.11000061035156,17075000.0,4,-0.004215379980055056,-0.002865424522990878,30.41439960505772,30.05316402409267,0.0,-66.66666666666667,100.0,30.233781814575195,30.233781814575195
1,2017-11-10,WMT,26.705732345581055,30.56333351135254,30.066667556762695,30.079999923706055,22943400.0,4,0.006866021152283963,0.004085840323032386,26.872221368259087,26.357131582790718,100.0,66.66666666666667,100.0,26.614676475524902,26.614676475524902
2,2017-11-11,AAPL,41.04616928100586,43.845001220703125,43.567501068115234,43.77750015258789,0.0,5,0.006866021152283963,-0.0038967086391110684,41.24899836083997,40.93421137630195,0.0,-49.99999999997635,100.0,41.09160486857096,41.09160486857096
2,2017-11-11,AMGN,137.42506408691406,173.47999572753906,171.19000244140625,173.14999389648438,0.0,5,0.006866021152283963,-0.03761002151080106,139.382717779315,136.34447541729958,0.0,-50.0,100.0,137.86359659830728,137.86359659830728
2,2017-11-11,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,0.0,5,0.006866021152283963,-0.005403068104925524,56.548739006706235,56.112264106086734,0.0,50.000000000007226,100.0,56.330501556396484,56.330501556396484
2,2017-11-11,AXP,84.33047485351562,94.1500015258789,93.38999938964844,93.79000091552734,0.0,5,0.006866021152283963,-0.005928598132115326,84.63906659470284,84.16013791376069,0.0,-49.99999999999737,100.0,84.39960225423177,84.39960225423177
2,2017-11-11,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,0.0,5,0.006866021152283963,-0.05040115410059798,251.21166091316857,247.1401152098783,0.0,-50.00000000000107,100.0,249.17588806152344,249.17588806152344
2,2017-11-11,CAT,115.8949203491211,136.88999938964844,135.07000732421875,135.08999633789062,0.0,5,0.006866021152283963,0.02767500666581668,116.69006210744219,114.45439793487553,100.0,49.99999999999791,100.0,115.57223002115886,115.57223002115886
2,2017-11-11,CRM,104.49127197265625,105.37999725341797,102.83000183105469,103.41000366210938,0.0,5,0.006866021152283963,0.04655046614449532,105.82873215641591,102.06825575862315,100.0,49.99999999999947,100.0,103.94849395751953,103.94849395751953
2,2017-11-11,CSCO,27.08551788330078,34.09000015258789,33.66999816894531,34.060001373291016,0.0,5,0.006866021152283963,-0.0013667706642230826,27.156660188728996,27.04624864509262,0.0,-50.00000000000001,100.0,27.10145441691081,27.10145441691081
2,2017-11-11,CVX,85.0615463256836,117.30999755859375,116.0999984741211,116.70999908447266,0.0,5,0.006866021152283963,-0.0012449576240953775,85.12634809371745,85.02577694697264,0.0,50.00000000000649,100.0,85.07606252034505,85.07606252034505
2,2017-11-11,DIS,99.85235595703125,106.23999786376953,104.08000183105469,104.98999786376953,0.0,5,0.006866021152283963,0.057211124650194733,101.49611181224044,96.87443770761634,100.0,49.99999999999979,100.0,99.18527475992839,99.18527475992839
2,2017-11-11,GS,203.71316528320312,243.32000732421875,240.0,241.69000244140625,0.0,5,0.006866021152283963,-0.015520093660711609,204.52100764650973,203.26725122393296,0.0,50.00000000000374,100.0,203.89412943522134,203.89412943522134
2,2017-11-11,HD,136.92758178710938,164.5800018310547,162.92999267578125,163.33999633789062,0.0,5,0.006866021152283963,0.020035791391819657,137.5032381758875,135.88469110471144,100.0,50.000000000001776,100.0,136.69396464029947,136.69396464029947
2,2017-11-11,HON,119.70897674560547,140.53741455078125,138.40008544921875,138.82179260253906,0.0,5,0.006866021152283963,0.007279556002416143,119.91812859982004,119.33006577680756,100.0,50.00000000002957,100.0,119.6240971883138,119.6240971883138
2,2017-11-11,IBM,102.48623657226562,144.25430297851562,142.58126831054688,144.0248565673828,0.0,5,0.006866021152283963,-0.0223924429560185,103.6517942314691,101.84287027862206,0.0,-49.99999999999864,100.0,102.74733225504558,102.74733225504558
2,2017-11-11,JNJ,113.42552947998047,140.1300048828125,138.61000061035156,140.1300048828125,0.0,5,0.006866021152283963,-0.01835570930030883,114.38096956336562,112.89814420616563,0.0,-50.00000000000001,100.0,113.63955688476562,113.63955688476562
2,2017-11-11,JPM,79.10266876220703,98.33999633789062,97.5,97.80999755859375,0.0,5,0.006866021152283963,-0.002783269839014224,79.24754181088962,79.02270151593329,0.0,50.0,100.0,79.13512166341145,79.13512166341145
2,2017-11-11,KO,36.76726150512695,46.63999938964844,46.13999938964844,46.20000076293945,0.0,5,0.006866021152283963,0.007001032721760225,36.968410994833135,36.40284805871504,100.0,49.9999999999974,100.0,36.685629526774086,36.685629526774086
2,2017-11-11,MCD,138.82232666015625,166.8000030517578,163.52000427246094,166.39999389648438,0.0,5,0.006866021152283963,-0.03379270400256473,140.58128369100692,137.8514148767014,0.0,-50.00000000000052,100.0,139.21634928385416,139.21634928385416
2,2017-11-11,MMM,144.97592163085938,191.0033416748047,189.09698486328125,190.1923065185547,0.0,5,0.006866021152283963,-0.017128418383919097,145.86747952280678,144.48379814646404,0.0,-50.00000000000001,100.0,145.1756388346354,145.1756388346354
2,2017-11-11,MRK,42.17829895019531,53.711830139160156,52.624046325683594,53.711830139160156,0.0,5,0.006866021152283963,-0.015865684998367158,43.00412982111399,41.7224555670696,0.0,-49.99999999999882,100.0,42.3632926940918,42.3632926940918
2,2017-11-11,MSFT,77.1633529663086,84.0999984741211,83.2300033569336,83.79000091552734,0.0,5,0.006866021152283963,-0.005786173933017835,77.46453133073932,76.99710807355756,0.0,-49.99999999996229,100.0,77.23081970214844,77.23081970214844
2,2017-11-11,NKE,51.3831672668457,56.4900016784668,55.619998931884766,55.880001068115234,0.0,5,0.006866021152283963,-0.0010477884418733652,51.437706105954796,51.35306283528869,0.0,49.99999999999807,100.0,51.39538447062174,51.39538447062174
2,2017-11-11,NVDA,5.3408918380737305,5.466750144958496,5.290750026702881,5.327000141143799,0.0,5,0.006866021152283963,0.007643372948250793,5.560496663429867,4.943043693524072,100.0,50.00000000000012,100.0,5.25177017847697,5.25177017847697
2,2017-11-11,PG,72.76821899414062,88.38999938964844,87.77999877929688,87.98999786376953,0.0,5,0.006866021152283963,0.00896639942651234,73.02583622588682,72.30150548960796,100.0,49.999999999998415,100.0,72.66367085774739,72.66367085774739
2,2017-11-11,SHW,121.45777130126953,130.05999755859375,128.83999633789062,128.83999633789062,0.0,5,0.006866021152283963,0.021664400112783255,122.08021990287786,120.33010928006486,100.0,-50.000000000006345,100.0,121.20516459147136,121.20516459147136
2,2017-11-11,TRV,114.7184066772461,135.66000366210938,133.35000610351562,134.00999450683594,0.0,5,0.006866021152283963,0.024436764576662995,115.42050919840504,113.44643924723299,100.0,50.000000000001364,100.0,114.43347422281902,114.43347422281902
2,2017-11-11,UNH,188.83987426757812,211.80999755859375,210.1999969482422,211.4600067138672,0.0,5,0.006866021152283963,-0.012533329521886571,189.49225142215036,188.47977413123508,0.0,50.00000000000469,100.0,188.98601277669272,188.98601277669272
2,2017-11-11,V,106.2311782836914,111.9800033569336,111.27999877929688,111.70999908447266,0.0,5,0.006866021152283963,-0.007057086349888664,106.5985093990565,106.02841829462841,0.0,-50.00000000002336,100.0,106.31346384684245,106.31346384684245
2,2017-11-11,VZ,30.169923782348633,45.11000061035156,44.75,45.11000061035156,0.0,5,0.006866021152283963,-0.0036511195913320194,30.35996961221671,30.065021995449307,0.0,-49.99999999999685,100.0,30.212495803833008,30.212495803833008
2,2017-11-11,WMT,26.705732345581055,30.56333351135254,30.066667556762695,30.079999923706055,0.0,5,0.006866021152283963,0.005206171557066597,26.855312956563147,26.434743907857424,100.0,50.0,100.0,26.645028432210285,26.645028432210285
3,2017-11-12,AAPL,41.04616928100586,43.845001220703125,43.567501068115234,43.77750015258789,0.0,6,0.006866021152283963,-0.004182596494885615,41.216552734375,40.943939208984375,0.0,-44.44444444444444,100.0,41.08024597167969,41.08024597167969
3,2017-11-12,AMGN,137.42506408691406,173.47999572753906,171.19000244140625,173.14999389648438,0.0,6,0.006866021152283963,-0.04036933697446443,139.06956100463867,136.4383659362793,0.0,-44.44444444444444,100.0,137.75396347045898,137.75396347045898
3,2017-11-12,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,0.0,6,0.006866021152283963,-0.005799472275249684,56.503750801086426,56.125752449035645,0.0,44.444444444438744,100.0,56.314751625061035,56.314751625061035
3,2017-11-12,AXP,84.33047485351562,94.1500015258789,93.38999938964844,93.79000091552734,0.0,6,0.006866021152283963,-0.006363558598678765,84.58970260620117,84.1749382019043,0.0,-44.44444444444444,100.0,84.38232040405273,84.38232040405273
3,2017-11-12,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,0.0,6,0.006866021152283963,-0.05409891013241008,250.79199981689453,247.26593780517578,0.0,-44.444444444445296,100.0,249.02896881103516,249.02896881103516
3,2017-11-12,CAT,115.8949203491211,136.88999938964844,135.07000732421875,135.08999633789062,0.0,6,0.006866021152283963,0.029705424910275724,116.62097358703613,114.6848316192627,100.0,44.44444444444444,100.0,115.65290260314941,115.65290260314941
3,2017-11-12,CRM,104.49127197265625,105.37999725341797,102.83000183105469,103.41000366210938,0.0,6,0.006866021152283963,0.04996571069672484,105.71252250671387,102.45585441589355,100.0,44.44444444444444,100.0,104.08418846130371,104.08418846130371
3,2017-11-12,CSCO,27.08551788330078,34.09000015258789,33.66999816894531,34.060001373291016,0.0,6,0.006866021152283963,-0.001467045837639347,27.14527988433838,27.049660682678223,0.0,-44.44444444444577,100.0,27.0974702835083,27.0974702835083
3,2017-11-12,CVX,85.0615463256836,117.30999755859375,116.0999984741211,116.70999908447266,0.0,6,0.006866021152283963,-0.0013362958016784887,85.11598205566406,85.02888488769531,0.0,44.44444444444957,100.0,85.07243347167969,85.07243347167969
3,2017-11-12,DIS,99.85235595703125,106.23999786376953,104.08000183105469,104.98999786376953,0.0,6,0.006866021152283963,0.061408504353778426,101.3532886505127,97.35080146789551,100.0,44.44444444444445,100.0,99.3520450592041,99.3520450592041
3,2017-11-12,GS,203.71316528320312,243.32000732421875,240.0,241.69000244140625,0.0,6,0.006866021152283963,-0.01665874853819105,204.39178085327148,203.3059959411621,0.0,44.44444444444149,100.0,203.8488883972168,203.8488883972168
3,2017-11-12,HD,136.92758178710938,164.5800018310547,162.92999267578125,163.33999633789062,0.0,6,0.006866021152283963,0.02150574718535836,137.45322036743164,136.05151748657227,100.0,44.444444444440215,100.0,136.75236892700195,136.75236892700195
3,2017-11-12,HON,119.70897674560547,140.53741455078125,138.40008544921875,138.82179260253906,0.0,6,0.006866021152283963,0.007813631513130304,119.89995574951172,119.39067840576172,100.0,44.444444444467806,100.0,119.64531707763672,119.64531707763672
3,2017-11-12,IBM,102.48623657226562,144.25430297851562,142.58126831054688,144.0248565673828,0.0,6,0.006866021152283963,-0.024035298015263606,103.46534538269043,101.89877128601074,0.0,-44.44444444444768,100.0,102.68205833435059,102.68205833435059
3,2017-11-12,JNJ,113.42552947998047,140.1300048828125,138.61000061035156,140.1300048828125,0.0,6,0.006866021152283963,-0.01970240335907647,114.2281322479248,112.94396781921387,0.0,-44.44444444444445,100.0,113.58605003356934,113.58605003356934
3,2017-11-12,JPM,79.10266876220703,98.33999633789062,97.5,97.80999755859375,0.0,6,0.006866021152283963,-0.0029874685923658717,79.22436714172363,79.02964973449707,0.0,44.4444444444409,100.0,79.12700843811035,79.12700843811035
3,2017-11-12,KO,36.76726150512695,46.63999938964844,46.13999938964844,46.20000076293945,0.0,6,0.006866021152283963,0.0075146739555265185,36.9509334564209,36.46114158630371,100.0,44.444444444447534,100.0,36.706037521362305,36.706037521362305
3,2017-11-12,MCD,138.82232666015625,166.8000030517578,163.52000427246094,166.39999389648438,0.0,6,0.006866021152283963,-0.03627195625946911,140.29991149902344,137.93577575683594,0.0,-44.44444444444568,100.0,139.1178436279297,139.1178436279297
3,2017-11-12,MMM,144.97592163085938,191.0033416748047,189.09698486328125,190.1923065185547,0.0,6,0.006866021152283963,-0.018385070409522086,145.72486114501953,144.52655792236328,0.0,-44.44444444444209,100.0,145.1257095336914,145.1257095336914
3,2017-11-12,MRK,42.17829895019531,53.711830139160156,52.624046325683594,53.711830139160156,0.0,6,0.006866021152283963,-0.01702969470107263,42.87202548980713,41.76206302642822,0.0,-44.44444444444584,100.0,42.317044258117676,42.317044258117676
3,2017-11-12,MSFT,77.1633529663086,84.0999984741211,83.2300033569336,83.79000091552734,0.0,6,0.006866021152283963,-0.006210685235259916,77.41635322570801,77.01155281066895,0.0,-44.44444444453383,100.0,77.21395301818848,77.21395301818848
3,2017-11-12,NKE,51.3831672668457,56.4900016784668,55.619998931884766,55.880001068115234,0.0,6,0.006866021152283963,-0.0011246610075872354,51.42898178100586,51.35567855834961,0.0,44.44444444444444,100.0,51.392330169677734,51.392330169677734
3,2017-11-12,NVDA,5.3408918380737305,5.466750144958496,5.290750026702881,5.327000141143799,0.0,6,0.006866021152283963,0.008204140433178964,5.541415572166443,5.0066856145858765,100.0,44.44444444444417,100.0,5.27405059337616,5.27405059337616
3,2017-11-12,PG,72.76821899414062,88.38999938964844,87.77999877929688,87.98999786376953,0.0,6,0.006866021152283963,0.009624232727233561,73.00345230102539,72.37616348266602,100.0,44.444444444440705,100.0,72.6898078918457,72.6898078918457
3,2017-11-12,SHW,121.45777130126953,130.05999755859375,128.83999633789062,128.83999633789062,0.0,6,0.006866021152283963,0.02325384122025298,122.02613639831543,120.51049613952637,100.0,-44.44444444445446,100.0,121.2683162689209,121.2683162689209
3,2017-11-12,TRV,114.7184066772461,135.66000366210938,133.35000610351562,134.00999450683594,0.0,6,0.006866021152283963,0.026229604348358748,115.35950469970703,113.64990997314453,100.0,44.44444444444445,100.0,114.50470733642578,114.50470733642578
3,2017-11-12,UNH,188.83987426757812,211.80999755859375,210.1999969482422,211.4600067138672,0.0,6,0.006866021152283963,-0.013452855982450274,189.3878936767578,188.5110626220703,0.0,44.44444444444816,100.0,188.94947814941406,188.94947814941406
