Date,Open,High,Low,Close
2017-11-09,52.21073052904711,52.3542075975492,51.60542286797463,52.19678115844727
2017-11-10,52.00497915622794,52.142481190873625,51.87295804633786,52.01892852783203
2017-11-13,51.8520352837704,52.2476007029698,51.77531373803201,51.87196350097656
2017-11-14,51.69859154656998,51.926764499490254,51.28060451266013,51.89388275146485
2017-11-15,51.56307889331856,51.79374143773268,51.35184284372202,51.6333236694336
2017-11-16,51.74990149176576,52.39805312923276,51.71253846231964,52.23414611816406
2017-11-17,52.30040915554357,52.36019000451378,51.49981025160514,51.607418060302734
2017-11-20,51.612898111740144,51.74741262148448,51.44749733733961,51.546142578125
2017-11-21,51.81416983108758,52.329802466921926,51.769334193668286,52.3253173828125
2017-11-22,52.3681601812423,52.58088999640126,52.173366901205824,52.40602493286133
2017-11-24,52.52907882585918,52.812053414069965,52.40602408646277,52.63519287109375
2017-11-27,52.737324848339846,53.45821088700012,52.54800869049195,53.40689468383789
2017-11-28,53.50553674087057,53.804950291513336,52.536549593675886,52.972469329833984
2017-11-29,52.6182554826318,52.74728907507892,51.296546774136296,51.6816520690918
2017-11-30,51.80919080823718,52.01843138542781,51.31747355137984,51.621368408203125
2017-12-01,51.33440852901197,51.6746743646524,50.66134946371477,51.06837463378906
2017-12-04,51.20437936507432,51.38074198939452,50.27873404985998,50.4107551574707
2017-12-05,50.3669152218417,51.646775742236414,49.93498263112309,50.795860290527344
2017-12-06,50.64242149811688,51.791256849314586,50.582138923741866,51.44949722290039
2017-12-07,51.61638799340843,52.256565320701824,51.58101664435043,52.039852142333984
2017-12-08,52.40054305204827,52.63020975653347,52.10411701356371,52.279483795166016
2017-12-11,52.36567197398071,52.60928806059949,52.01743559865813,52.40851593017578
2017-12-12,52.31036669281162,52.933109153440334,52.05479294371082,52.24908828735352
2017-12-13,52.41399510645304,52.58337924415546,52.1399868826184,52.37961959838867
2017-12-14,52.58388038095172,53.16128552502873,52.48972022484674,52.68252182006836
2017-12-15,52.99688019232755,53.56831028807363,52.8130487663547,53.406394958496094
2017-12-18,53.6280938837402,54.12828338862289,53.32519486754981,54.058536529541016
2017-12-19,53.95540467575537,54.052552348523626,53.41984387384348,53.79398727416992
2017-12-20,53.85078640908263,53.86622954102058,53.23701028590467,53.48411560058594
2017-12-21,53.57528710448344,53.681401152957214,53.25694115814339,53.34910583496094
2017-12-22,53.30676281295857,53.39245072914242,53.18918898793572,53.24996948242188
2017-12-26,53.239005717282126,53.24996756705969,52.74081169022088,53.10000991821289
2017-12-27,53.13737488464646,53.22057319302177,52.72785630723439,52.81852722167969
2017-12-28,52.92066095512548,53.04969454896104,52.47876232625436,52.6068000793457
2017-12-29,52.58388156859782,52.711417593677744,52.44488197280676,52.47975540161133
2018-01-02,52.460826317616565,53.60467857222642,52.460826317616565,53.466678619384766
2018-01-03,53.50255108352911,54.607048692560326,53.47764366223365,54.37887573242188
2018-01-04,54.65636456203183,55.00460091622372,54.515377091244765,54.59010314941406
2018-01-05,54.97322014768831,55.47789093690348,54.89101767767599,55.31398391723633
2018-01-08,55.34935367775671,55.75588093200793,55.2995350370062,55.509273529052734
2018-01-09,55.72001079545305,55.72001079545305,55.20985910397679,55.43852996826172
2018-01-10,55.150072709090495,55.43803029244289,54.99962095325843,55.3065071105957
2018-01-11,55.414618264416376,55.54115844586983,55.12417107092347,55.40166473388672
2018-01-12,55.30451924200712,56.36068813215429,55.20039687423817,56.32830810546875
2018-01-16,56.80955899112073,57.23651237313244,56.12952524706655,56.33079528808594
2018-01-17,56.61277283559557,56.760237070221166,55.97159589565193,56.7492790222168
2018-01-18,56.76173011618012,56.82350644360696,56.01992006766066,56.59334182739258
2018-01-19,56.695976110000295,56.98243615796676,56.42047411099872,56.96848678588867
2018-01-22,56.98442824563416,58.13326349309284,56.88478716464171,57.99775314331055
2018-01-23,58.31958676085381,58.71266257345653,58.15169637910945,58.59608459472656
2018-01-24,59.03499556437596,59.13812209146545,58.15916886510593,58.35296630859375
2018-01-25,58.822260668056266,59.03598631002072,58.38036209326648,58.89350128173828
2018-01-26,59.16203086669392,59.16352462768555,58.19055409353612,59.16352462768555
2018-01-29,59.1854478371726,59.6836418297383,58.98915700192121,59.10972213745117
2018-01-30,58.673307145248174,59.181961288748425,58.513383491137006,58.65586853027344
2018-01-31,58.976702598705394,59.10175282065055,58.39331860736033,58.897491455078125
2018-02-01,58.58711669761272,59.15804888599288,58.256813066655695,58.86610412597656
2018-02-02,56.16738447552228,56.36068398437685,55.357819252344086,55.75786972045898
2018-02-05,54.831732091642,55.54813687623257,52.64615814825753,52.92763519287109
2018-02-06,51.5122695886936,54.17262398605068,51.31448497004804,54.025657653808594
2018-02-07,54.05255717482724,54.130274559797485,52.54053650623508,52.57989501953125
2018-02-08,52.80208813460212,53.00435402023605,50.05355264116693,50.20351028442383
2018-02-09,51.10872769755671,52.39606088422533,49.669943100583694,52.12454605102539
2018-02-12,52.64266627133524,53.0860586353859,52.08568725438548,52.53754806518555
2018-02-13,52.31037139938961,52.869345903341525,52.15692831224642,52.5166244506836
2018-02-14,52.525589622352285,53.57926887230069,52.300408001153215,53.44126892089844
2018-02-15,53.9768275783037,54.50740538533291,53.16875611864553,54.37089920043945
2018-02-16,54.47153233053008,55.21533786136981,54.38036350077949,54.57715225219727
2018-02-20,54.44064988024278,55.61289882089005,54.30314784505331,54.98019409179688
2018-02-21,55.25470024911743,56.6048055790578,55.17548530230844,55.486358642578125
2018-02-22,55.75637866752995,56.069741603703015,55.057910455895744,55.294551849365234
2018-02-23,55.73097016714074,56.24610487512249,55.22181810516364,56.20076751708984
2018-02-26,56.38858620401424,57.00335819530648,56.26304185976205,56.97845077514648
2018-02-27,56.97845502916833,57.00585585403316,55.6378138941708,55.67368316650391
2018-02-28,55.89736571232522,56.17884654079806,54.95080014573287,54.99663162231445
2018-03-01,55.27661819954838,55.36280402823231,53.17174551118729,53.37700271606445
2018-03-02,52.70792955240727,54.14821169717984,52.31585337981675,54.011207580566406
2018-03-05,53.71178941060782,54.86012288736304,53.41984466674416,54.540283203125
2018-03-06,54.905960796349625,55.081825499727486,54.527332288558526,54.84617614746094
2018-03-07,54.443633936753095,55.60841399799492,54.29865930461153,55.55062103271485
2018-03-08,55.65823606971866,56.36766234154177,55.65823606971866,56.26503753662109
2018-03-09,56.76920435853312,57.84032221077156,56.50964723252876,57.83235168457031
2018-03-12,58.0420939016973,58.69522858379027,57.75065085123731,58.0859375
2018-03-13,58.37986680612104,58.68725469330841,56.52359699682676,56.78963088989258
2018-03-14,57.08306995103921,57.77854683528997,56.91119241133007,57.23701095581055
2018-03-15,57.27088636613807,57.91505082461529,56.57789910992464,57.322696685791016
2018-03-16,57.55884204343231,57.63157641684949,56.36367367773191,56.51612091064453
2018-03-19,55.6861362974616,55.76634328602331,54.249343379245786,54.804832458496094
2018-03-20,54.7216259365846,55.07783661525753,53.92551215487924,54.592098236083984
2018-03-21,54.43118552819667,55.23477195962344,54.16415198466516,54.50242614746094
2018-03-22,53.80545187232242,54.00024515564963,52.2924353623236,52.46730422973633
2018-03-23,52.37862375110153,53.14634089716325,51.058408874378735,51.14210510253906
2018-03-26,52.340260419204405,52.77219680649636,50.34648857870816,52.51412963867188
2018-03-27,53.00285842233725,53.034744327735694,49.70082946949741,50.16514587402344
2018-03-28,49.91455768157356,51.06438880342628,49.02229201500961,50.07746505737305
2018-03-29,50.37787482657758,52.21322051648279,50.02066831178454,51.6696891784668
2018-04-02,51.1954090595744,51.78875901812531,49.53293679170233,50.44861602783203
2018-04-03,50.62398443642497,51.06488720976162,49.68239803975262,50.75002670288086
2018-04-04,49.73122154898235,51.45049114874168,49.64553363560721,51.299537658691406
2018-04-05,52.13052382438,52.14646487747833,51.015068208556,51.44550704956055
2018-04-06,50.97022797714772,51.61289870654053,50.130772286091975,50.31510543823242
2018-04-09,50.81778095037719,52.040848163140566,50.77593283577623,50.820274353027344
2018-04-10,51.32693641837432,51.87245946595779,50.58711801150341,51.63780975341797
2018-04-11,51.413621682233696,51.6064232861684,50.77593394058099,51.06787490844727
2018-04-12,51.3872167062997,52.04383297487866,51.11719565684084,51.67716217041016
2018-04-13,52.15543490518356,52.45883183818013,51.32145632717947,51.614891052246094
2018-04-16,52.08867659959785,52.38161341010968,51.50927594325955,52.1160774230957
2018-04-17,52.868353755948405,54.054054222168375,52.6635944513918,53.7730712890625
2018-04-18,53.75562902772036,53.9045870205928,53.33266282596365,53.57528305053711
2018-04-19,53.25793541072304,54.67728963579866,53.25793541072304,54.2757453918457
2018-04-20,54.01768098246672,54.53978655323936,53.41137746462133,53.67143630981445
