Date,Open,High,Low,Close
2017-11-09,5.072756352703268,5.0989514641916935,4.951664649092079,5.073991775512695
2017-11-10,5.265761992831534,5.403905458025339,5.229928602592915,5.3413825035095215
2017-11-13,5.341383223161656,5.366836896663882,5.239320124754027,5.254642009735107
2017-11-14,5.263785927120479,5.308268702106362,5.220044594565112,5.292946815490723
2017-11-15,5.237837637621315,5.239073532086021,5.135280550765362,5.189153671264648
2017-11-16,5.263291977389129,5.293441298725672,5.220539077370883,5.229435443878174
2017-11-17,5.286521955961758,5.321860904044046,5.208183116215073,5.223257541656494
2017-11-20,5.238826108969005,5.302584971588696,5.202004278153006,5.290475845336914
2017-11-21,5.330263122184767,5.350774634546673,5.298383925669167,5.3391594886779785
2017-11-22,5.366362545244948,5.366362545244948,5.282528415956902,5.315171718597412
2017-11-24,5.331491180219746,5.3663603412259056,5.307008477453095,5.365370750427246
2017-11-27,5.374028477763996,5.375264759168978,5.292419754542222,5.295634746551514
2017-11-28,5.30082712125428,5.310224462136753,5.149728181421357,5.210810661315918
2017-11-29,5.193501841395623,5.196222038413483,4.729076430203355,4.857424259185791
2017-11-30,4.926172114158926,5.012231641491943,4.863111383732661,4.963513851165772
2017-12-01,4.928891792530626,4.949170390792957,4.759740114110242,4.888582229614258
2017-12-04,4.947191161237037,4.95337398218352,4.562643565526295,4.61605978012085
2017-12-05,4.510710348973264,4.765427169971154,4.465702360225468,4.642767429351807
2017-12-06,4.592320168567715,4.702120454487175,4.571052447883207,4.680358409881592
2017-12-07,4.747128487682211,4.787685690247183,4.701625687460772,4.747870445251465
2017-12-08,4.797823388156325,4.8168657034564015,4.72709640566926,4.735504627227783
2017-12-11,4.749600612499515,4.8168659162563365,4.733773759664406,4.813898086547852
2017-12-12,4.770374103077045,4.793620058976255,4.695937328805794,4.719430446624756
2017-12-13,4.760482055269058,4.761718336574035,4.59677076986265,4.604189872741699
2017-12-14,4.5977595749237015,4.682335643903909,4.5651162791804,4.611361026763916
2017-12-15,4.655380148802687,4.7575141419385005,4.590340722367159,4.7372355461120605
2017-12-18,4.777794087986316,4.896991731027866,4.748118611983213,4.89402437210083
2017-12-19,4.884625889123128,4.889819119797028,4.821317529941514,4.849756717681885
2017-12-20,4.889076694074151,4.898226401518682,4.81117776974321,4.866819858551025
2017-12-21,4.870283116150564,4.895260153378777,4.835908735755811,4.844316959381104
2017-12-22,4.8074689035969405,4.838381125636072,4.729569971987069,4.828983783721924
2017-12-26,4.773588724822948,4.890313302329314,4.743665622988231,4.882647037506104
2017-12-27,4.869293213030022,4.945213432038631,4.854702640857544,4.875969886779785
2017-12-28,4.899710803699255,4.930623025924699,4.875475727131517,4.88165807723999
2017-12-29,4.907871808026955,4.907871808026955,4.78521203994751,4.78521203994751
2018-01-02,4.841596638524916,4.933591837710395,4.809942924200692,4.929882049560547
2018-01-03,5.047347206278062,5.284753299385296,5.038691822477162,5.254335403442383
2018-01-04,5.335697302947657,5.392328520910901,5.259776604061165,5.282033443450928
2018-01-05,5.296870097559742,5.364134919906915,5.219960301737716,5.326793193817139
2018-01-08,5.450442659105513,5.564199398171386,5.405434192955194,5.4900102615356445
2018-01-09,5.495450173698635,5.535017772673642,5.406917635615834,5.488525867462158
2018-01-10,5.396038273681572,5.535019714299766,5.341632923926865,5.531557559967041
2018-01-11,5.564200711323205,5.5956077331096585,5.519934192127966,5.541449546813965
2018-01-12,5.529579473562121,5.563953855867395,5.473690207068768,5.514246940612793
2018-01-16,5.5407081871000745,5.62627293273184,5.358696964653904,5.443272590637207
2018-01-17,5.457862426652617,5.567167915758375,5.363889469226888,5.557276248931885
2018-01-18,5.537985495748703,5.604756000305822,5.506826115628589,5.550350666046143
2018-01-19,5.640614857270835,5.714803999828668,5.613659585156645,5.690568923950195
2018-01-22,5.698482247131229,5.780832448582127,5.640861916644367,5.779101371765137
2018-01-23,5.832517204463636,5.9309418862678775,5.813970156232604,5.908190727233887
2018-01-24,5.911406962711377,5.947265260054721,5.775640511453529,5.831282615661621
2018-01-25,5.885686852662288,5.928964246270187,5.830045230668389,5.844882965087891
2018-01-26,5.888654939017799,6.017744224623991,5.875795442845358,6.0174970626831055
2018-01-29,6.002905909929717,6.135704970241845,5.950231648938549,6.1045451164245605
2018-01-30,5.962597071457302,6.093912232826265,5.895826554486688,6.002411842346191
2018-01-31,6.077836991542415,6.16439130226408,6.045193694624122,6.078578948974609
2018-02-01,5.898545303039732,6.105781111062168,5.8871697243899925,5.947510242462158
2018-02-02,5.860959020587196,5.884946941352797,5.716784333997347,5.774899005889893
2018-02-05,5.613659830043509,5.767726147960615,5.069604521942319,5.284753799438477
