Date,A2C,PPO,SAC,Equal_Weight,DJI
2024-01-31,0.1879945599448285,0.1882123933236417,0.19704289627228477,0.18818002542328105,
2024-02-01,0.20143164988305928,0.20164776665987483,0.21163498920296275,0.20162275658592188,
2024-02-02,0.20863416556675096,0.20888947957887338,0.21822719168057314,0.20883606396493892,
2024-02-03,0.20863416556675096,0.20888947957887338,0.21822719168057314,0.20883606396493892,
2024-02-04,0.20863416556675096,0.20888947957887338,0.21822719168057314,0.20883606396493892,
2024-02-05,0.20158435132706942,0.20186838660834439,0.21248110111582807,0.20180112309272236,
2024-02-06,0.20609312678919323,0.2063785201398569,0.21707956060037836,0.20631455827643408,
2024-02-07,0.21045711888783747,0.21074624091705574,0.22015993274346535,0.2106588848066966,
2024-02-08,0.21402962437198414,0.21431148169281355,0.2257911447543517,0.21424533492123676,
2024-02-09,0.2144534114052259,0.21475051260863331,0.226687523140507,0.21466120466698202,
2024-02-10,0.2144534114052259,0.21475051260863331,0.226687523140507,0.21466120466698202,
2024-02-11,0.2144534114052259,0.21475051260863331,0.226687523140507,0.21466120466698202,
2024-02-12,0.21821387231058642,0.21850482191665677,0.23074732134316545,0.21843034260173466,
2024-02-13,0.20467328008555108,0.2049825475588276,0.21702681383144595,0.20489821670499153,
2024-02-14,0.21065467650300485,0.21098176310499794,0.22483307243628525,0.21088801317984895,
2024-02-15,0.21982477691424074,0.2201503281400854,0.2318800994048824,0.22006508196850305,
2024-02-16,0.21489913534088267,0.2152163106659304,0.2251522208679022,0.21513199843668862,
2024-02-17,0.21489913534088267,0.2152163106659304,0.2251522208679022,0.21513199843668862,
2024-02-18,0.21489913534088267,0.2152163106659304,0.2251522208679022,0.21513199843668862,
2024-02-19,0.21489913534088267,0.2152163106659304,0.2251522208679022,0.21513199843668862,
2024-02-20,0.21237160347626083,0.21266317318149408,0.2209750862502342,0.21258508511594454,
2024-02-21,0.21396366399382183,0.214240683214858,0.22251587063196943,0.21416769439977457,
2024-02-22,0.23314833885477948,0.2335020223138684,0.24333097401088266,0.23337247171684417,
2024-02-23,0.23544250021918622,0.23579877305218155,0.24591327700329924,0.2356689012488713,
2024-02-24,0.23544250021918622,0.23579877305218155,0.24591327700329924,0.2356689012488713,
2024-02-25,0.23544250021918622,0.23579877305218155,0.24591327700329924,0.2356689012488713,
2024-02-26,0.232561922011572,0.23292590468557295,0.2424978370319324,0.2327959277338596,
2024-02-27,0.23203841455215723,0.23240623162498597,0.24320485646698375,0.2322782866527704,
2024-02-28,0.2326869254677315,0.2330334675453254,0.2432711225497708,0.23291722207944976,
2024-02-29,0.23458432987582856,0.23494881136392265,0.24666640286823394,0.2348256859298663,
2024-03-01,0.2381819470466482,0.238567236073711,0.25160516124118804,0.2384391164789803,
2024-03-02,0.2381819470466482,0.238567236073711,0.25160516124118804,0.2384391164789803,
