Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2023-06-11,0.048942919820547104,0.0488499291241169,0.02021547220647335,0.04827318340539932,0.018383841961622238,0.018769051879644394,0.047677263617515564,0.047799818217754364,0.018585409969091415,0.04867422953248024,0.048364605754613876,0.018410546705126762,0.01839536428451538,0.018751025199890137,0.019995538517832756,0.047944001853466034,0.018509427085518837,0.01813771016895771,0.04305887967348099,0.049003176391124725,0.04730150103569031,0.049045585095882416,0.04623643681406975,0.01830172911286354,0.04817720875144005,0.018290050327777863,0.018764816224575043,0.019791139289736748,0.04885857552289963,0.018491532653570175
2023-06-12,0.048948973417282104,0.04887772724032402,0.020185690373182297,0.04816068708896637,0.01839214190840721,0.01875513419508934,0.04771943390369415,0.047844164073467255,0.01861988566815853,0.04870082065463066,0.04838158190250397,0.018407367169857025,0.018387798219919205,0.018795059993863106,0.01964915543794632,0.047951824963092804,0.01851070486009121,0.018140802159905434,0.04320988804101944,0.0490187332034111,0.04729033634066582,0.04904409870505333,0.04644327610731125,0.018307609483599663,0.0482206791639328,0.018296467140316963,0.0187578946352005,0.019642801955342293,0.04886510223150253,0.018474124372005463
2023-06-13,0.048845868557691574,0.04879137873649597,0.020620906725525856,0.04822329804301262,0.018356243148446083,0.018762124702334404,0.04778043180704117,0.0477883480489254,0.018552357330918312,0.048629030585289,0.048327572643756866,0.01837838627398014,0.018344616517424583,0.018710555508732796,0.0198491383343935,0.047840483486652374,0.018451226875185966,0.018107440322637558,0.04346570745110512,0.04894160479307175,0.04742391034960747,0.04895739257335663,0.04655548185110092,0.018276169896125793,0.04818852245807648,0.018263980746269226,0.018689477816224098,0.019633824005723,0.04880136251449585,0.018443232402205467
2023-06-14,0.04882468283176422,0.04881448298692703,0.021157708019018173,0.048317164182662964,0.01829800382256508,0.018768973648548126,0.04734481871128082,0.047331228852272034,0.018435638397932053,0.0485706701874733,0.0481564924120903,0.01839110627770424,0.01832319237291813,0.01866932585835457,0.022422241047024727,0.04792942851781845,0.01846209168434143,0.01808830164372921,0.04332783818244934,0.04891543462872505,0.046812865883111954,0.0489283949136734,0.045624177902936935,0.01826302520930767,0.04816991463303566,0.018225356936454773,0.018813909962773323,0.019379910081624985,0.04881266877055168,0.018420906737446785
2023-06-15,0.04867485538125038,0.04888806492090225,0.022459005936980247,0.04869745299220085,0.018340149894356728,0.018773356452584267,0.046901267021894455,0.04474092274904251,0.018507160246372223,0.048538777977228165,0.048059429973363876,0.01849726028740406,0.018414949998259544,0.018826842308044434,0.02373133972287178,0.047903548926115036,0.0185436699539423,0.018098540604114532,0.04349173605442047,0.048921726644039154,0.046136368066072464,0.04892059788107872,0.04555097594857216,0.01837451383471489,0.048213034868240356,0.018289925530552864,0.018818875774741173,0.01954510807991028,0.0487307570874691,0.018409809097647667
2023-06-16,0.047926828265190125,0.048019953072071075,0.025453081354498863,0.047732993960380554,0.01799406297504902,0.018534718081355095,0.045956529676914215,0.04538103565573692,0.018108448013663292,0.04774588346481323,0.047272615134716034,0.01817242056131363,0.01803482510149479,0.020609110593795776,0.03349496051669121,0.04702191427350044,0.018112920224666595,0.01777529902756214,0.045147985219955444,0.04808783531188965,0.04322802647948265,0.048090122640132904,0.04562966525554657,0.017991499975323677,0.047510575503110886,0.017934633418917656,0.018483329564332962,0.018571941182017326,0.04794914275407791,0.01802760362625122
2023-06-17,0.047214627265930176,0.047247398644685745,0.02817498706281185,0.04682692885398865,0.017732057720422745,0.018308864906430244,0.04522528126835823,0.04533931612968445,0.01781911961734295,0.047024961560964584,0.04650005325675011,0.017898932099342346,0.017777960747480392,0.02593262307345867,0.04108783230185509,0.046385765075683594,0.017861146479845047,0.017506206408143044,0.04513566195964813,0.04735488072037697,0.039395932108163834,0.04736294224858284,0.045226387679576874,0.017694691196084023,0.046822402626276016,0.017667071893811226,0.018416909500956535,0.018085984513163567,0.047233790159225464,0.01773924008011818
2023-06-18,0.047324713319540024,0.04736114665865898,0.027666179463267326,0.04686427861452103,0.017768029123544693,0.018364496529102325,0.045465175062417984,0.045584388077259064,0.017862213775515556,0.047154735773801804,0.04663950577378273,0.01792815886437893,0.017797157168388367,0.024764258414506912,0.039500728249549866,0.046453412622213364,0.01787382923066616,0.017544925212860107,0.045079223811626434,0.0474662110209465,0.04066509008407593,0.0474737249314785,0.04540063813328743,0.01772574707865715,0.046904057264328,0.0177064910531044,0.01839250512421131,0.018137123435735703,0.047341663390398026,0.01779019646346569
2023-06-19,0.04755052924156189,0.04759233444929123,0.026441296562552452,0.046979960054159164,0.017843129113316536,0.01842200942337513,0.045806944370269775,0.04590559005737305,0.017954926937818527,0.047393132001161575,0.04688310623168945,0.01799040473997593,0.01786322332918644,0.023762144148349762,0.03676121309399605,0.046676382422447205,0.017939850687980652,0.017625391483306885,0.04503341764211655,0.04769086092710495,0.04179518297314644,0.04769602045416832,0.045602329075336456,0.017799919471144676,0.04709630459547043,0.017787130549550056,0.018438464030623436,0.018228882923722267,0.04756105691194534,0.0178788211196661
2023-06-20,0.04777988791465759,0.047828417271375656,0.025304460898041725,0.0470644012093544,0.017919907346367836,0.018467510119080544,0.04612327367067337,0.046207886189222336,0.018058616667985916,0.04762762412428856,0.047124233096838,0.01805886998772621,0.017934994772076607,0.02311134897172451,0.033883050084114075,0.04690830036997795,0.018013348802924156,0.017707983031868935,0.044945016503334045,0.04792017862200737,0.04269788786768913,0.04792279377579689,0.045774269849061966,0.01787816919386387,0.04729141667485237,0.017870698124170303,0.018501093611121178,0.018320292234420776,0.04778477922081947,0.01796930842101574
2023-06-21,0.048654548823833466,0.04869472235441208,0.0216660313308239,0.04707621410489082,0.018300222232937813,0.01873547025024891,0.04751855880022049,0.04773031547665596,0.018620463088154793,0.04849134013056755,0.04813474789261818,0.018356019631028175,0.018271509557962418,0.02155277691781521,0.020088085904717445,0.04768424108624458,0.01831432431936264,0.01803596131503582,0.04482510685920715,0.04876181483268738,0.045781057327985764,0.048748113214969635,0.047169700264930725,0.018224770203232765,0.04805479198694229,0.01824970915913582,0.018670469522476196,0.018710969015955925,0.04855618253350258,0.018321780487895012
2023-06-22,0.04889046028256416,0.04891791567206383,0.02057676762342453,0.04647945985198021,0.018368622288107872,0.01865198463201523,0.047615572810173035,0.04810595512390137,0.018936071544885635,0.04865472391247749,0.04836638644337654,0.01841895841062069,0.018378188833594322,0.020920151844620705,0.019191039726138115,0.04797235131263733,0.01841643638908863,0.018117299303412437,0.04458021745085716,0.04897501692175865,0.046573154628276825,0.0489632748067379,0.046378958970308304,0.018297404050827026,0.04821086674928665,0.01831740140914917,0.01885140873491764,0.018703969195485115,0.048738859593868256,0.018431171774864197
2023-06-23,0.048399683088064194,0.0484665222465992,0.02226472832262516,0.04505295678973198,0.01821151003241539,0.018552426248788834,0.04666517302393913,0.04764794558286667,0.01885875128209591,0.04822557047009468,0.047895435243844986,0.018303778022527695,0.018203428015112877,0.028928348794579506,0.020859945565462112,0.04735848680138588,0.018237046897411346,0.01794419065117836,0.04544956609606743,0.048507433384656906,0.04307717829942703,0.048472099006175995,0.04701165109872818,0.018128084018826485,0.047654710710048676,0.018159294500947,0.018710654228925705,0.018294647336006165,0.048221953213214874,0.0182369202375412
2023-06-24,0.04862239956855774,0.04871494323015213,0.02231019176542759,0.04537408798933029,0.018306873738765717,0.01865050569176674,0.04719133302569389,0.04753311350941658,0.019323255866765976,0.048454031348228455,0.04807869344949722,0.018371764570474625,0.018336575478315353,0.02427000179886818,0.01985699124634266,0.04752805456519127,0.018375752493739128,0.018047723919153214,0.04567616060376167,0.04877940192818642,0.04451602324843407,0.04872942715883255,0.04659777879714966,0.01823490299284458,0.047755636274814606,0.018240703269839287,0.01879257708787918,0.0184859037399292,0.04843839257955551,0.018406786024570465
2023-06-25,0.04876473918557167,0.04884922131896019,0.021743135526776314,0.045551836490631104,0.01834394596517086,0.018682608380913734,0.04741699621081352,0.04759106785058975,0.019386235624551773,0.048586655408144,0.04819762334227562,0.018398893997073174,0.018376486375927925,0.022666629403829575,0.019510764628648758,0.04763801023364067,0.01842312514781952,0.018094133585691452,0.045422352850437164,0.04891571030020714,0.04510484263300896,0.048863887786865234,0.04664614424109459,0.01827462762594223,0.047860436141490936,0.018277212977409363,0.018776070326566696,0.01859765313565731,0.04858236014842987,0.018456552177667618
2023-06-26,0.04884570464491844,0.04892388731241226,0.021356845274567604,0.04573110118508339,0.0183649230748415,0.01870114356279373,0.04754367098212242,0.047585379332304,0.019412266090512276,0.04866766184568405,0.04827571660280228,0.018412109464406967,0.01839781552553177,0.02197260595858097,0.019359735772013664,0.04769187420606613,0.018455147743225098,0.018120504915714264,0.04505913704633713,0.04899532347917557,0.04535365104675293,0.04893990978598595,0.04673414304852486,0.018294641748070717,0.04790953919291496,0.018297890201210976,0.01874915510416031,0.01869998499751091,0.04866086319088936,0.01848769374191761
2023-06-27,0.04912824556231499,0.049149759113788605,0.01963060349225998,0.04558324068784714,0.01843760535120964,0.01876356638967991,0.04804777726531029,0.04792152717709541,0.019545258954167366,0.04892819747328758,0.048596497625112534,0.01846865937113762,0.01848530024290085,0.02019021473824978,0.01886088401079178,0.047992147505283356,0.018540827557444572,0.018204430118203163,0.04405905306339264,0.04921622574329376,0.046349965035915375,0.049196671694517136,0.046511705964803696,0.01834954507648945,0.04813096299767494,0.018368622288107872,0.018809041008353233,0.019083218649029732,0.04890929162502289,0.018541019409894943
2023-06-28,0.049145378172397614,0.049150146543979645,0.01931816153228283,0.0450349859893322,0.018402282148599625,0.018756285309791565,0.04798330366611481,0.04806862398982048,0.01936919242143631,0.048947449773550034,0.04863276705145836,0.018456773832440376,0.018436072394251823,0.021328439936041832,0.019003331661224365,0.04802749305963516,0.018474513664841652,0.018187005072832108,0.04450242593884468,0.04918941110372543,0.045344848185777664,0.04918583855032921,0.04709932580590248,0.018317468464374542,0.04818928614258766,0.018346071243286133,0.018756257370114326,0.018967201933264732,0.04892537370324135,0.01845422573387623
2023-06-29,0.04913895204663277,0.049122404307127,0.018962116912007332,0.046446871012449265,0.018407553434371948,0.0188961923122406,0.04835987091064453,0.04792879521846771,0.019239516928792,0.04897484928369522,0.04875904694199562,0.018456410616636276,0.018449949100613594,0.020726120099425316,0.01886194385588169,0.04777195304632187,0.01848219707608223,0.018188411369919777,0.04254894703626633,0.049211639910936356,0.0452050156891346,0.04916360229253769,0.04795257747173309,0.018311703577637672,0.04811038076877594,0.0183472391217947,0.01853448897600174,0.01999673619866371,0.04896768927574158,0.018476855009794235
2023-06-30,0.048843879252672195,0.04884551465511322,0.020350895822048187,0.04711043834686279,0.018334656953811646,0.018875528126955032,0.04820181429386139,0.047892238944768906,0.01896616443991661,0.04865248128771782,0.048526253551244736,0.01841331273317337,0.018333615735173225,0.02082826755940914,0.01949843019247055,0.04767792671918869,0.01839520037174225,0.01809651218354702,0.04304565116763115,0.0489189438521862,0.04513981193304062,0.04890803247690201,0.04812445119023323,0.01824990287423134,0.048114143311977386,0.018279409036040306,0.018525270745158195,0.01975122280418873,0.04873398318886757,0.018366117030382156
2023-07-01,0.04763241112232208,0.04762564226984978,0.025666985660791397,0.0458233505487442,0.017873328179121017,0.01833215169608593,0.04659794643521309,0.04686209186911583,0.018488287925720215,0.04737651348114014,0.0473242923617363,0.018049243837594986,0.017845913767814636,0.03238239511847496,0.027764450758695602,0.0465664267539978,0.017932672053575516,0.017653213813900948,0.044646840542554855,0.04772556573152542,0.04017651453614235,0.0477328784763813,0.047087132930755615,0.017818545922636986,0.047178953886032104,0.017836138606071472,0.018247580155730247,0.018327364698052406,0.047544386237859726,0.017880817875266075
2023-07-02,0.048053983598947525,0.04804910346865654,0.024305250495672226,0.04625909402966499,0.018030976876616478,0.018497886136174202,0.04701172932982445,0.047171030193567276,0.01866975985467434,0.04780619591474533,0.04772539064288139,0.018180444836616516,0.018000416457653046,0.028687208890914917,0.02425656095147133,0.04692814499139786,0.018074892461299896,0.01780540682375431,0.04474850371479988,0.04813436046242714,0.04170653223991394,0.048140306025743484,0.04739779606461525,0.017974380403757095,0.047528188675642014,0.017987988889217377,0.01833454519510269,0.01856238767504692,0.0479285791516304,0.018042996525764465
2023-07-03,0.048340100795030594,0.048337649554014206,0.02331267111003399,0.04655078798532486,0.018138479441404343,0.01860152930021286,0.047277335077524185,0.04740335792303085,0.018771054223179817,0.04810266196727753,0.047990184277296066,0.018265636637806892,0.018104098737239838,0.025817619636654854,0.021973686292767525,0.04718675836920738,0.01817123405635357,0.017908621579408646,0.04479130357503891,0.04841306433081627,0.04317321628332138,0.048421066254377365,0.04757542908191681,0.018077246844768524,0.04775978624820709,0.018091168254613876,0.01840316876769066,0.018692435696721077,0.04818848893046379,0.018160250037908554
2023-07-04,0.04870327562093735,0.048727311193943024,0.02218020148575306,0.0470062755048275,0.018252750858664513,0.01861882209777832,0.047287967056035995,0.047594763338565826,0.018823444843292236,0.04844404384493828,0.04833364486694336,0.0183930154889822,0.01821562461555004,0.023339927196502686,0.020464960485696793,0.0476534441113472,0.018327398225665092,0.018032295629382133,0.043423403054475784,0.04875895753502846,0.044299472123384476,0.04875753074884415,0.04780982807278633,0.018206048756837845,0.048038776963949203,0.01820557378232479,0.018496332690119743,0.018795261159539223,0.04851312190294266,0.01829654350876808
2023-07-05,0.04882702976465225,0.04884827882051468,0.02159365639090538,0.0471361018717289,0.018294254317879677,0.018656378611922264,0.04742513597011566,0.047664836049079895,0.01886766031384468,0.04857618734240532,0.048434700816869736,0.01841735653579235,0.01826353557407856,0.021932091563940048,0.019912131130695343,0.04776244983077049,0.018367284908890724,0.01807556301355362,0.04332439973950386,0.04888107255101204,0.04512254521250725,0.04887934401631355,0.04776337370276451,0.01824348233640194,0.04811004176735878,0.018243251368403435,0.018520761281251907,0.01887536235153675,0.04862712696194649,0.018354646861553192
2023-07-06,0.049013651907444,0.048987261950969696,0.02051769383251667,0.04705405980348587,0.018358318135142326,0.018732747063040733,0.047720495611429214,0.04800533130764961,0.018882082775235176,0.048677027225494385,0.04853464663028717,0.01847998797893524,0.018329670652747154,0.021720223128795624,0.019409753382205963,0.04772849753499031,0.01841830462217331,0.018129972741007805,0.04255605489015579,0.04902509227395058,0.04506678879261017,0.049012843519449234,0.048080336302518845,0.018308578059077263,0.048272598534822464,0.018296919763088226,0.0185102391988039,0.01898571290075779,0.04880195111036301,0.01838318444788456
2023-07-07,0.04931226745247841,0.049312908202409744,0.019569072872400284,0.04855537787079811,0.01849043369293213,0.018946101889014244,0.04850754141807556,0.047518692910671234,0.018990404903888702,0.048986345529556274,0.04896058887243271,0.01860884204506874,0.0185342188924551,0.020072437822818756,0.018969077616930008,0.04804819077253342,0.018661227077245712,0.018257256597280502,0.03602832928299904,0.049364812672138214,0.04573781415820122,0.04930495843291283,0.048566121608018875,0.01844611018896103,0.04846271127462387,0.018439881503582,0.01853286102414131,0.021110568195581436,0.049113694578409195,0.018591178581118584
2023-07-08,0.049349602311849594,0.04929159954190254,0.01939718797802925,0.049004554748535156,0.018504386767745018,0.01898793876171112,0.04894009605050087,0.046894580125808716,0.01920638605952263,0.04892704263329506,0.04909537732601166,0.0186216589063406,0.018648110330104828,0.01897515170276165,0.018854686990380287,0.048136088997125626,0.018830012530088425,0.01829203963279724,0.028653394430875778,0.049402106553316116,0.046576015651226044,0.04941050708293915,0.048823557794094086,0.01845647767186165,0.04800167679786682,0.018473757430911064,0.018498755991458893,0.027815794572234154,0.04910385236144066,0.018827669322490692
2023-07-09,0.04937136545777321,0.04931974783539772,0.019348561763763428,0.0489971823990345,0.018507996574044228,0.018976960331201553,0.04896046221256256,0.04688616096973419,0.01924014836549759,0.048947252333164215,0.04911006987094879,0.01862100139260292,0.01865927129983902,0.01891512982547283,0.018821489065885544,0.04814929515123367,0.018838178366422653,0.01829996332526207,0.028524581342935562,0.04943028837442398,0.046666499227285385,0.04943285137414932,0.048791732639074326,0.0184638649225235,0.04799431189894676,0.01847601868212223,0.01850724220275879,0.027764128521084785,0.04913170263171196,0.01884642243385315
2023-07-10,0.04939384385943413,0.04934268444776535,0.01931566372513771,0.04897981509566307,0.018512310460209846,0.0189638864248991,0.04896359145641327,0.04692351073026657,0.019271766766905785,0.04896612837910652,0.04912039637565613,0.018620751798152924,0.0186681617051363,0.01888631097972393,0.018796518445014954,0.04817776754498482,0.018850130960345268,0.01830694079399109,0.028499679639935493,0.0494522862136364,0.04673412814736366,0.04945213720202446,0.048758864402770996,0.018468722701072693,0.047987356781959534,0.018479539081454277,0.018517078831791878,0.02757994644343853,0.04914950206875801,0.01886061392724514
2023-07-11,0.04960416629910469,0.049518123269081116,0.01940952055156231,0.04812192916870117,0.01864926889538765,0.01902361400425434,0.04904282093048096,0.04593648388981819,0.01999513991177082,0.0491284616291523,0.049150705337524414,0.0186849907040596,0.01872493326663971,0.018907714635133743,0.0188176017254591,0.048357367515563965,0.01891930028796196,0.018382631242275238,0.029917925596237183,0.049592919647693634,0.04777877405285835,0.049622856080532074,0.04659692943096161,0.018571536988019943,0.0483747199177742,0.018556766211986542,0.018742678686976433,0.025773225352168083,0.049213457852602005,0.018883435055613518
2023-07-12,0.049563903361558914,0.04946353659033775,0.019691621884703636,0.04597252234816551,0.018712356686592102,0.018919633701443672,0.04858722910284996,0.04765702784061432,0.019934140145778656,0.049191344529390335,0.04884772375226021,0.018648840487003326,0.018602686002850533,0.01881532557308674,0.0189288929104805,0.048093281686306,0.018920186907052994,0.018368886783719063,0.034526191651821136,0.04951034486293793,0.048071831464767456,0.04955393821001053,0.04778453707695007,0.01853187382221222,0.04809626564383507,0.018558545038104057,0.018825780600309372,0.02182501181960106,0.049027688801288605,0.018768856301903725
2023-07-13,0.04927648976445198,0.04921790584921837,0.019945053383708,0.04761255159974098,0.018569616600871086,0.01892814226448536,0.04836072400212288,0.04745766520500183,0.01894242689013481,0.04908513277769089,0.04865742102265358,0.018548734486103058,0.018457848578691483,0.01864950731396675,0.020235341042280197,0.04792586714029312,0.018814438953995705,0.018262671306729317,0.03427618741989136,0.04933181777596474,0.04738498106598854,0.04933851957321167,0.048592086881399155,0.018404236063361168,0.04826405644416809,0.01845267228782177,0.01860925182700157,0.02269671857357025,0.049127452075481415,0.01857445389032364
2023-07-14,0.04926445335149765,0.04917263239622116,0.01889265701174736,0.04815608635544777,0.018516985699534416,0.019190490245819092,0.04883044213056564,0.04783547297120094,0.01869821362197399,0.04907330125570297,0.048832282423973083,0.01856515184044838,0.018488910049200058,0.018635330721735954,0.01954500563442707,0.04782367870211601,0.018729345872998238,0.018247412517666817,0.029633814468979836,0.049297261983156204,0.04630919545888901,0.04928072169423103,0.04919508844614029,0.018388213589787483,0.04794030636548996,0.018459053710103035,0.01846003159880638,0.02879263646900654,0.049183838069438934,0.018561920151114464
2023-07-15,0.04947011172771454,0.049505673348903656,0.019137194380164146,0.04802827909588814,0.018543709069490433,0.019241489470005035,0.04857033118605614,0.047255467623472214,0.01878613792359829,0.049429669976234436,0.04910208657383919,0.01859702169895172,0.018458455801010132,0.019006939604878426,0.019986005499958992,0.04788583889603615,0.01873304508626461,0.01830975152552128,0.03072306700050831,0.04956764355301857,0.04520292952656746,0.049491409212350845,0.0494767464697361,0.018419280648231506,0.04807102680206299,0.018487710505723953,0.018460068851709366,0.02608145773410797,0.04937075078487396,0.018600692972540855
2023-07-16,0.049430955201387405,0.04947017505764961,0.019201835617423058,0.04809663072228432,0.018525710329413414,0.01920630782842636,0.04851410910487175,0.04706361144781113,0.018797986209392548,0.049385860562324524,0.04902776703238487,0.01856701448559761,0.018450723960995674,0.01891763135790825,0.019686445593833923,0.04783933609724045,0.018703985959291458,0.018299896270036697,0.03241370990872383,0.04954490065574646,0.04567466303706169,0.04947494715452194,0.04932117834687233,0.018412955105304718,0.04809340089559555,0.018468406051397324,0.018465528264641762,0.024997137486934662,0.04933888092637062,0.018608221784234047
2023-07-17,0.04941461235284805,0.04944527894258499,0.01919500343501568,0.04808961972594261,0.018506478518247604,0.019151758402585983,0.048531077802181244,0.047127436846494675,0.018801119178533554,0.049345482140779495,0.048978958278894424,0.018543237820267677,0.01844649948179722,0.01886822283267975,0.019425619393587112,0.047855526208877563,0.018674317747354507,0.018292510882019997,0.033547692000865936,0.04952797666192055,0.04592246189713478,0.04946938157081604,0.049195077270269394,0.018407650291919708,0.048132505267858505,0.01845298707485199,0.018469829112291336,0.02425258792936802,0.04932713881134987,0.01860201172530651
2023-07-18,0.04920126497745514,0.049186982214450836,0.01907689869403839,0.04797448217868805,0.01838371902704239,0.0187107864767313,0.04860759526491165,0.04781458154320717,0.01895652897655964,0.04904365539550781,0.04886889457702637,0.01840989850461483,0.01837565004825592,0.01863110065460205,0.018638163805007935,0.04805806651711464,0.018525253981351852,0.018208209425210953,0.03813030198216438,0.04930764064192772,0.04778648912906647,0.04925142601132393,0.048220548778772354,0.018322143703699112,0.048219937831163406,0.018332090228796005,0.018439562991261482,0.02166050113737583,0.04911040887236595,0.01854703202843666
2023-07-19,0.04909024387598038,0.04903930798172951,0.019237512722611427,0.0479435957968235,0.01831146702170372,0.018728429451584816,0.048286791890859604,0.047989003360271454,0.018688591197133064,0.04887908324599266,0.04867904633283615,0.01836453564465046,0.018296627327799797,0.018719088286161423,0.01911976747214794,0.04778479412198067,0.018421150743961334,0.018148574978113174,0.04140567034482956,0.049172092229127884,0.04702247679233551,0.049094635993242264,0.048171889036893845,0.018261566758155823,0.04818931594491005,0.018250232562422752,0.01836233213543892,0.02083905227482319,0.04905875399708748,0.018444428220391273
