,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
0,2017-11-09,VZ,30.29764175415039,45.43000030517578,44.810001373291016,45.290000915527344,21078700.0,3,0.0,41.307081905405866,40.9215481605121,0.0,-66.66666666666667,100.0,30.29764175415039,30.29764175415039
0,2017-11-09,WMT,26.52362060546875,30.190000534057617,29.78333282470703,29.979999542236328,20713500.0,3,0.0,41.307081905405866,40.9215481605121,0.0,-66.66666666666667,100.0,26.52362060546875,26.52362060546875
0,2017-11-09,XLM-USD,0.03994600102305412,0.040380001068115234,0.033743999898433685,0.03379200026392937,32813200.0,3,0.0,41.307081905405866,40.9215481605121,0.0,-66.66666666666667,100.0,0.03994600102305412,0.03994600102305412
0,2017-11-09,XRP-USD,0.21748800575733185,0.22179099917411804,0.21486599743366241,0.2179110050201416,147916992.0,3,0.0,41.307081905405866,40.9215481605121,0.0,-66.66666666666667,100.0,0.21748800575733185,0.21748800575733185
1,2017-11-10,AAPL,41.04616165161133,43.845001220703125,43.567501068115234,43.77750015258789,100582000.0,4,-0.0030581645476459585,41.307081905405866,40.9215481605121,0.0,-66.66666666666667,100.0,41.114315032958984,41.114315032958984
1,2017-11-10,ADA-USD,0.027118999511003494,0.033348001539707184,0.026450999081134796,0.03221900016069412,6766780.0,4,-0.00011069875640365087,0.03656373250869748,0.022608268227300672,0.0,-66.6666666666668,100.0,0.029586000367999077,0.029586000367999077
1,2017-11-10,AMGN,137.42503356933594,173.47999572753906,171.19000244140625,173.14999389648438,1927400.0,4,-0.02951695368841456,139.94339742046827,136.22228251117235,0.0,-66.66666666666407,100.0,138.0828399658203,138.0828399658203
1,2017-11-10,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,43598000.0,4,-0.004240366128769324,56.62928661707983,56.09471622105494,0.0,66.66666666667095,100.0,56.36200141906738,56.36200141906738
1,2017-11-10,AXP,84.33048248291016,94.1500015258789,93.38999938964844,93.79000091552734,2714400.0,4,-0.004653490506683511,84.72751472401943,84.14086296152745,0.0,-66.66666666666198,100.0,84.43418884277344,84.43418884277344
1,2017-11-10,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,1740600.0,4,-0.03955518282376147,251.9630289218706,246.9764242031294,0.0,-66.66666666666858,100.0,249.4697265625,249.4697265625
1,2017-11-10,BNB-USD,1.796839952468872,2.069469928741455,1.6447800397872925,2.007730007171631,11155000.0,4,-0.0043509942598831675,2.1680634457956836,1.6195464890111402,0.0,-66.66666666666659,100.0,1.8938049674034119,1.8938049674034119
1,2017-11-10,BTC-USD,6618.14013671875,7312.0,6436.8701171875,7173.72998046875,5208249856.0,4,-11.78871663411428,7623.944398771118,6137.775816072632,0.0,-66.66666666666653,100.0,6880.860107421875,6880.860107421875
1,2017-11-10,CAT,115.89491271972656,136.88999938964844,135.07000732421875,135.08999633789062,2016900.0,4,0.021719198960525432,116.77992239274376,114.04184732161171,100.0,66.66666666666295,100.0,115.41088485717773,115.41088485717773
1,2017-11-10,CRM,104.49126434326172,105.37999725341797,102.83000183105469,103.41000366210938,4675700.0,4,0.03653296446188392,105.97990243675358,101.37429983375424,100.0,66.66666666666762,100.0,103.6771011352539,103.6771011352539
1,2017-11-10,CSCO,27.08551788330078,34.09000015258789,33.66999816894531,34.060001373291016,19319400.0,4,-0.0010726513006744653,27.17703566962136,27.04180969781028,0.0,-66.66666666666667,100.0,27.10942268371582,27.10942268371582
1,2017-11-10,CVX,85.06153106689453,117.30999755859375,116.0999984741211,116.70999908447266,5156900.0,4,-0.0009775650806886915,85.14493616985102,85.02169743610601,0.0,66.66666666665513,100.0,85.08331680297852,85.08331680297852
1,2017-11-10,DIS,99.85235595703125,106.23999786376953,104.08000183105469,104.98999786376953,16701500.0,4,0.04489969595886123,101.6819199898178,96.0215483329361,100.0,66.66666666666667,100.0,98.85173416137695,98.85173416137695
1,2017-11-10,DOGE-USD,0.0011630000080913305,0.0014309999532997608,0.0011249999515712261,0.001420999993570149,4246520.0,4,-5.653844803022671e-06,0.001645381710558109,0.0009326182454164104,0.0,-66.66666666666667,100.0,0.0012889999779872596,0.0012889999779872596
1,2017-11-10,ETH-USD,299.25299072265625,324.7179870605469,294.5419921875,320.6709899902344,885985984.0,4,-0.4853111658341618,340.65936718987615,279.477626218327,0.0,-66.66666666666637,100.0,310.06849670410156,310.06849670410156
1,2017-11-10,GS,203.71315002441406,243.32000732421875,240.0,241.69000244140625,1845600.0,4,-0.01218027946276834,204.75236212670399,203.21683037817883,0.0,66.66666666666667,100.0,203.9845962524414,203.9845962524414
1,2017-11-10,HD,136.92758178710938,164.5800018310547,162.92999267578125,163.33999633789062,3554900.0,4,0.015724231035278535,137.56830967915892,135.58600245463015,100.0,66.66666666666985,100.0,136.57715606689453,136.57715606689453
1,2017-11-10,HON,119.7090072631836,140.53741455078125,138.40008544921875,138.82179260253906,3034276.0,4,0.005712533608473791,119.94178046582853,119.22161827684725,100.0,66.66666666664038,100.0,119.58169937133789,119.58169937133789
1,2017-11-10,IBM,102.48624420166016,144.25430297851562,142.58126831054688,144.0248565673828,4505436.0,4,-0.017573234362487256,103.98557907995202,101.77017348352454,0.0,-66.66666666666667,100.0,102.87787628173828,102.87787628173828
1,2017-11-10,JNJ,113.42557525634766,140.1300048828125,138.61000061035156,140.1300048828125,4240800.0,4,-0.014404321328186143,114.65454090490157,112.83863078699297,0.0,-66.66666666666849,100.0,113.74658584594727,113.74658584594727
1,2017-11-10,JPM,79.10266876220703,98.33999633789062,97.5,97.80999755859375,9314000.0,4,-0.0021841587164601606,79.28901950878816,79.01366908984465,0.0,66.66666666666667,100.0,79.1513442993164,79.1513442993164
1,2017-11-10,KO,36.767269134521484,46.63999938964844,46.13999938964844,46.20000076293945,8022900.0,4,0.005494716839912428,36.991166782066024,36.298464107826554,100.0,66.66666666666899,100.0,36.64481544494629,36.64481544494629
1,2017-11-10,MCD,138.8223114013672,166.8000030517578,163.52000427246094,166.39999389648438,4226800.0,4,-0.026520411173521552,141.08501254327936,137.7416628717597,0.0,-66.66666666666667,100.0,139.41333770751953,139.41333770751953
1,2017-11-10,MMM,144.97596740722656,191.0033416748047,189.09698486328125,190.1923065185547,1549777.0,4,-0.013440792377195976,146.1227255046437,144.42828462719223,0.0,-66.66666666666667,100.0,145.27550506591797,145.27550506591797
1,2017-11-10,MRK,42.17829513549805,53.711830139160156,52.624046325683594,53.711830139160156,17547607.0,4,-0.012451501993041347,43.240647736060524,41.67092376662502,0.0,-66.66666666666667,100.0,42.45578575134277,42.45578575134277
1,2017-11-10,MSFT,77.16337585449219,84.0999984741211,83.2300033569336,83.79000091552734,19397800.0,4,-0.0045406879522857935,77.55078386817223,76.97835278954261,0.0,-66.66666666666667,100.0,77.26456832885742,77.26456832885742
1,2017-11-10,NKE,51.38317108154297,56.4900016784668,55.619998931884766,55.880001068115234,7535700.0,4,-0.0008220550341562216,51.45330818659436,51.3496741437279,0.0,66.66666666666667,100.0,51.40149116516113,51.40149116516113
1,2017-11-10,NVDA,5.3408918380737305,5.466750144958496,5.290750026702881,5.327000141143799,1253256000.0,4,0.0059985946386298394,5.585321399649397,4.829096344033465,100.0,66.66666666666667,100.0,5.207208871841431,5.207208871841431
1,2017-11-10,PG,72.76821899414062,88.38999938964844,87.77999877929688,87.98999786376953,7227300.0,4,0.007037064968017148,73.05496394167115,72.16782200803588,100.0,66.66666666666667,100.0,72.61139297485352,72.61139297485352
1,2017-11-10,SHW,121.457763671875,130.05999755859375,128.83999633789062,128.83999633789062,750300.0,4,0.017002545870269614,122.15058008690276,120.00711949805817,100.0,-66.66666666666667,100.0,121.07884979248047,121.07884979248047
1,2017-11-10,TRV,114.7184066772461,135.66000366210938,133.35000610351562,134.00999450683594,2107100.0,4,0.019178659487977257,115.49989494452643,113.08209815850091,100.0,66.66666666666667,100.0,114.29099655151367,114.29099655151367
1,2017-11-10,TRX-USD,0.0020129999611526728,0.0023499999660998583,0.0019890000112354755,0.0023350000847131014,2193620.0,4,-7.426281137248945e-06,0.002646604572313538,0.0017103953092520328,0.0,-66.66666666666679,100.0,0.0021784999407827854,0.0021784999407827854
1,2017-11-10,UNH,188.83990478515625,211.80999755859375,210.1999969482422,211.4600067138672,1384700.0,4,-0.009835218771911514,189.6790381078097,188.43914121347936,0.0,66.66666666666667,100.0,189.05908966064453,189.05908966064453
1,2017-11-10,USDT-USD,1.0060100555419922,1.0242300033569336,0.9954860210418701,1.006500005722046,756446016.0,4,-4.868515026879017e-05,1.0101638352246138,1.0040262425570634,0.0,66.66666666666667,100.0,1.0070950388908386,1.0070950388908386
1,2017-11-10,V,106.23116302490234,111.9800033569336,111.27999877929688,111.70999908447266,4198900.0,4,-0.005538622538239224,106.70371405210652,106.00547631654582,0.0,-66.66666666666667,100.0,106.35459518432617,106.35459518432617
1,2017-11-10,VZ,30.1699275970459,45.11000061035156,44.75,45.11000061035156,17075000.0,4,-0.0028653817299151285,30.414399768682365,30.053169582513924,0.0,-66.66666666666387,100.0,30.233784675598145,30.233784675598145
1,2017-11-10,WMT,26.705734252929688,30.56333351135254,30.066667556762695,30.079999923706055,22943400.0,4,0.0040858831161081355,26.872225019331708,26.35712983906673,100.0,66.66666666666582,100.0,26.61467742919922,26.61467742919922
1,2017-11-10,XLM-USD,0.033073000609874725,0.03983300179243088,0.031366001814603806,0.03983300179243088,32634200.0,4,-0.00015420193234697704,0.04622939121497861,0.026789610417950235,0.0,-66.66666666666667,100.0,0.036509500816464424,0.036509500816464424
1,2017-11-10,XRP-USD,0.20648300647735596,0.2190680056810379,0.2052599936723709,0.21825599670410156,141032992.0,4,-0.0002469070351276692,0.22754892535299195,0.19642208688169585,0.0,-66.66666666666691,100.0,0.2119855061173439,0.2119855061173439
2,2017-11-11,AAPL,41.04616165161133,43.845001220703125,43.567501068115234,43.77750015258789,0.0,5,-0.0038967086391110684,41.24899073144544,40.93420374690742,0.0,-49.99999999997635,100.0,41.09159723917643,41.09159723917643
2,2017-11-11,ADA-USD,0.02743699960410595,0.029658999294042587,0.025684000924229622,0.02689100056886673,5532220.0,5,-0.00013119102404524075,0.03439252642197915,0.023346807138090255,6.25057297681704,-92.6891314796729,100.0,0.028869666780034702,0.028869666780034702
2,2017-11-11,AMGN,137.42503356933594,173.47999572753906,171.19000244140625,173.14999389648438,0.0,5,-0.037610457725804736,139.38270996733183,136.34443236665254,0.0,-50.00000000000292,100.0,137.8635711669922,137.8635711669922
2,2017-11-11,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,0.0,5,-0.005403068104925524,56.548739006706235,56.112264106086734,0.0,50.000000000007226,100.0,56.330501556396484,56.330501556396484
2,2017-11-11,AXP,84.33048248291016,94.1500015258789,93.38999938964844,93.79000091552734,0.0,5,-0.005929470562136885,84.63911963528732,84.16012047701737,0.0,-49.99999999999474,100.0,84.39962005615234,84.39962005615234
2,2017-11-11,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,0.0,5,-0.05040115410059798,251.21166091316857,247.1401152098783,0.0,-50.00000000000107,100.0,249.17588806152344,249.17588806152344
2,2017-11-11,BNB-USD,1.6704699993133545,1.9177500009536743,1.6142899990081787,1.7862800359725952,8178150.0,5,-0.009462754987964006,2.142026266611918,1.4966936894682006,0.0,-82.96136250424033,100.0,1.8193599780400593,1.8193599780400593
2,2017-11-11,BTC-USD,6357.60009765625,6873.14990234375,6204.22021484375,6618.60986328125,4908680192.0,5,-23.10049591839561,7507.161767699987,5905.718440633347,0.0,-89.03146125313364,100.0,6706.440104166667,6706.440104166667
2,2017-11-11,CAT,115.89491271972656,136.88999938964844,135.07000732421875,135.08999633789062,0.0,5,0.027674570450798797,116.69004194497873,114.45441301107596,100.0,49.99999999999582,100.0,115.57222747802734,115.57222747802734
2,2017-11-11,CRM,104.49126434326172,105.37999725341797,102.83000183105469,103.41000366210938,0.0,5,0.0465502480370219,105.82871826048691,102.06825948202612,100.0,50.00000000000054,100.0,103.94848887125652,103.94848887125652
2,2017-11-11,CSCO,27.08551788330078,34.09000015258789,33.66999816894531,34.060001373291016,0.0,5,-0.0013667706642230826,27.156660188728996,27.04624864509262,0.0,-50.00000000000001,100.0,27.10145441691081,27.10145441691081
2,2017-11-11,CVX,85.06153106689453,117.30999755859375,116.0999984741211,116.70999908447266,0.0,5,-0.0012456119466008886,85.12636689332085,85.02574288858018,0.0,49.999999999980545,100.0,85.07605489095052,85.07605489095052
2,2017-11-11,DIS,99.85235595703125,106.23999786376953,104.08000183105469,104.98999786376953,0.0,5,0.057211124650194733,101.49611181224044,96.87443770761634,100.0,49.99999999999979,100.0,99.18527475992839,99.18527475992839
2,2017-11-11,DOGE-USD,0.0012009999481961131,0.0012570000253617764,0.0011409999569877982,0.001145999995060265,2231080.0,5,-6.025744623966e-06,0.00153138212927515,0.0009879511401719382,13.494302571403054,-75.56817787202719,100.0,0.0012596666347235441,0.0012596666347235441
2,2017-11-11,ETH-USD,314.6809997558594,319.4530029296875,298.1919860839844,298.58599853515625,842300992.0,5,-0.13996111619326257,333.88306195960945,289.3289334830989,42.45697187661448,-17.597910803487995,100.0,311.6059977213542,311.6059977213542
2,2017-11-11,GS,203.71315002441406,243.32000732421875,240.0,241.69000244140625,0.0,5,-0.015520093660711609,204.52099238772067,203.2672359651439,0.0,49.99999999999876,100.0,203.89411417643228,203.89411417643228
2,2017-11-11,HD,136.92758178710938,164.5800018310547,162.92999267578125,163.33999633789062,0.0,5,0.020035791391819657,137.5032381758875,135.88469110471144,100.0,50.000000000001776,100.0,136.69396464029947,136.69396464029947
2,2017-11-11,HON,119.7090072631836,140.53741455078125,138.40008544921875,138.82179260253906,0.0,5,0.007278901679896421,119.91814031779478,119.33013035277813,100.0,49.99999999998522,100.0,119.62413533528645,119.62413533528645
2,2017-11-11,IBM,102.48624420166016,144.25430297851562,142.58126831054688,144.0248565673828,0.0,5,-0.022391788633498777,103.65176780247117,101.84289670761999,0.0,-50.000000000001364,100.0,102.74733225504558,102.74733225504558
2,2017-11-11,JNJ,113.42557525634766,140.1300048828125,138.61000061035156,140.1300048828125,0.0,5,-0.018353964440279924,114.38092451735295,112.89824011480852,0.0,-50.00000000000103,100.0,113.63958231608073,113.63958231608073
2,2017-11-11,JPM,79.10266876220703,98.33999633789062,97.5,97.80999755859375,0.0,5,-0.002783051731512387,79.24753045809214,79.02270778246776,0.0,50.00000000000449,100.0,79.13511912027995,79.13511912027995
2,2017-11-11,KO,36.767269134521484,46.63999938964844,46.13999938964844,46.20000076293945,0.0,5,0.007001359883012981,36.96842802402936,36.402838658913346,100.0,50.00000000000261,100.0,36.68563334147135,36.68563334147135
2,2017-11-11,MCD,138.8223114013672,166.8000030517578,163.52000427246094,166.39999389648438,0.0,5,-0.03379226778756106,140.5812457266229,137.85141215098128,0.0,-49.99999999999948,100.0,139.2163289388021,139.2163289388021
2,2017-11-11,MMM,144.97596740722656,191.0033416748047,189.09698486328125,190.1923065185547,0.0,5,-0.017126237308900727,145.86741177119916,144.48390658817584,0.0,-50.0,100.0,145.1756591796875,145.1756591796875
2,2017-11-11,MRK,42.17829513549805,53.711830139160156,52.624046325683594,53.711830139160156,0.0,5,-0.015865684998374263,43.004126006416726,41.722451752372336,0.0,-50.00000000000118,100.0,42.36328887939453,42.36328887939453
2,2017-11-11,MSFT,77.16337585449219,84.0999984741211,83.2300033569336,83.79000091552734,0.0,5,-0.005785737718014161,77.46453151332794,76.99714349481009,0.0,-49.99999999996228,100.0,77.23083750406902,77.23083750406902
2,2017-11-11,NKE,51.38317108154297,56.4900016784668,55.619998931884766,55.880001068115234,0.0,5,-0.0010474612806135042,51.43769289145583,51.35307604978765,0.0,50.0,100.0,51.39538447062174,51.39538447062174
2,2017-11-11,NVDA,5.3408918380737305,5.466750144958496,5.290750026702881,5.327000141143799,0.0,5,0.007643400211689411,5.560497446746674,4.9430422744243865,100.0,50.000000000000114,100.0,5.25176986058553,5.25176986058553
2,2017-11-11,PG,72.76821899414062,88.38999938964844,87.77999877929688,87.98999786376953,0.0,5,0.008966617534014176,73.02584249242129,72.30149413681049,100.0,49.999999999996845,100.0,72.66366831461589,72.66366831461589
2,2017-11-11,SHW,121.457763671875,130.05999755859375,128.83999633789062,128.83999633789062,0.0,5,0.02166461822027088,122.08021854001778,120.33009029787284,100.0,-49.999999999993655,100.0,121.20515441894531,121.20515441894531
2,2017-11-11,TRV,114.7184066772461,135.66000366210938,133.35000610351562,134.00999450683594,0.0,5,0.024437418899154295,115.42052799800842,113.44640518884054,100.0,50.0,100.0,114.43346659342448,114.43346659342448
2,2017-11-11,TRX-USD,0.002002999885007739,0.0022980000358074903,0.0018899999558925629,0.0020260000601410866,1748460.0,5,-9.77265795079011e-06,0.0025081081534011574,0.0017318916909810494,0.0,-65.1791405957774,100.0,0.0021199999221911034,0.0021199999221911034
2,2017-11-11,UNH,188.83990478515625,211.80999755859375,210.1999969482422,211.4600067138672,0.0,5,-0.012532020876847128,189.4922138229436,188.47984224801996,0.0,50.0,100.0,188.98602803548178,188.98602803548178
2,2017-11-11,USDT-USD,1.0089900493621826,1.0262099504470825,0.9957990050315857,1.0059800148010254,746227968.0,5,3.0374885247042016e-05,1.0108084036658165,1.0046450144300902,58.68869573111227,88.0349572779419,100.0,1.0077267090479534,1.0077267090479534
2,2017-11-11,V,106.23116302490234,111.9800033569336,111.27999877929688,111.70999908447266,0.0,5,-0.0070573044574189225,106.5985054930649,106.02839676930488,0.0,-49.99999999998832,100.0,106.31345113118489,106.31345113118489
2,2017-11-11,VZ,30.1699275970459,45.11000061035156,44.75,45.11000061035156,0.0,5,-0.003651065064460113,30.359970588714603,30.065027376780186,0.0,-50.00000000000158,100.0,30.212498982747395,30.212498982747395
2,2017-11-11,WMT,26.705734252929688,30.56333351135254,30.066667556762695,30.079999923706055,0.0,5,0.005206226083938503,26.855316430545397,26.43474297700669,100.0,49.99999999999905,100.0,26.645029703776043,26.645029703776043
2,2017-11-11,XLM-USD,0.03305299952626228,0.03582900017499924,0.031881000846624374,0.0330829992890358,17914400.0,5,-0.000197104101269871,0.043305163794985065,0.02740950364447569,0.0,-72.78080797445932,100.0,0.03535733371973038,0.03535733371973038
2,2017-11-11,XRP-USD,0.21042999625205994,0.2144560068845749,0.20545899868011475,0.20594799518585205,134503008.0,5,-0.0001922126538105584,0.22261761523692283,0.200316390420909,27.06169096591971,-51.483018764133995,100.0,0.21146700282891592,0.21146700282891592
3,2017-11-12,AAPL,41.04616165161133,43.845001220703125,43.567501068115234,43.77750015258789,0.0,6,-0.004182596494885615,41.21654510498047,40.943931579589844,0.0,-44.44444444444444,100.0,41.080238342285156,41.080238342285156
3,2017-11-12,ADA-USD,0.023977000266313553,0.027952000498771667,0.02259100042283535,0.027480000630021095,7280250.0,6,-0.00026221810841392523,0.03430028388951631,0.02099271641369252,3.6691564523108724,-117.33295698252572,100.0,0.027646500151604414,0.027646500151604414
3,2017-11-12,AMGN,137.42503356933594,173.47999572753906,171.19000244140625,173.14999389648438,0.0,6,-0.04036980519305189,139.06954956054688,136.43832397460938,0.0,-44.44444444444792,100.0,137.75393676757812,137.75393676757812
3,2017-11-12,AMZN,56.26750183105469,56.587501525878906,56.202999114990234,56.30500030517578,0.0,6,-0.005799472275249684,56.503750801086426,56.125752449035645,0.0,44.444444444438744,100.0,56.314751625061035,56.314751625061035
3,2017-11-12,AXP,84.33048248291016,94.1500015258789,93.38999938964844,93.79000091552734,0.0,6,-0.006364495035839468,84.58974838256836,84.17492294311523,0.0,-44.44444444445069,100.0,84.3823356628418,84.3823356628418
3,2017-11-12,BA,248.5882110595703,262.5,259.6000061035156,262.1099853515625,0.0,6,-0.05409891013241008,250.79199981689453,247.26593780517578,0.0,-44.444444444445296,100.0,249.02896881103516,249.02896881103516
3,2017-11-12,BNB-USD,1.5196900367736816,1.6727999448776245,1.4625600576400757,1.6688899993896484,15298700.0,6,-0.016999628994519567,2.1434551444264986,1.3454298410204315,0.0,-109.29203475138846,100.0,1.744442492723465,1.744442492723465
